Apr 29 15:00:00 router newsyslog[1178]: logfile turned over due to size>1000K
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,60000,313916,30000,30000,3048041,1304600000,0,0,3,7185,5335208,26,23348,4,1428,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,0,15000,15000,150000,819,1024,10240,19,0,13311013,60000,60000,228066483,1304540000,0,0,3,2971,2787180,12,6416,48,52,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,60000,313916,30000,30000,3361957,1304600000,0,0,3,7186,5336636,27,24776,4,50,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,60000,313916,30000,30000,3675873,1304600000,0,0,3,7187,5336686,28,24826,4,50,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,60000,313916,30000,30000,3989789,1304600000,0,0,3,7188,5336736,29,24876,4,50,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,60000,313916,30000,30000,4303705,1304600000,0,0,3,7189,5336786,30,24926,4,50,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,60000,313916,30000,30000,4617621,1304600000,0,0,3,7190,5336836,31,24976,4,1428,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,60000,313916,30000,30000,4931537,1304600000,0,0,3,7191,5338264,23,20442,4,1428,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,60000,313916,30000,30000,5245453,1304600000,0,0,3,7192,5339692,24,21870,4,1428,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,60000,313916,30000,30000,5559369,1304600000,0,0,3,7193,5341120,25,23298,4,1428,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,0,15000,15000,150000,819,1024,10240,19,0,13311013,60000,60000,241377496,1304540000,0,0,3,2972,2787232,11,3468,48,52,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,0,15000,15000,150000,819,1024,10240,19,0,14820962,60000,60000,256198458,1304540000,0,0,3,2973,2787284,12,3520,48,52,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,45000,439745,30000,30000,5999114,1304600000,0,0,3,7194,5342548,26,24726,4,50,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,45000,439745,40000,30000,6438859,1304600000,0,0,3,7195,5342598,20,17536,4,1428,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,45000,439745,40000,30000,6878604,1304600000,0,0,3,7196,5344026,21,18964,4,1428,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,45000,439745,40000,30000,7318349,1304600000,0,0,3,7197,5345454,22,20392,4,50,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,45000,439745,40000,30000,7758094,1304600000,0,0,3,7198,5345504,23,20442,4,50,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,45000,439745,40000,30000,8197839,1304600000,0,0,3,7199,5345554,24,20492,4,50,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,45000,439745,40000,30000,8637584,1304600000,0,0,3,7200,5345604,25,20542,4,1428,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,45000,439745,40000,30000,9077329,1304600000,0,0,3,7201,5347032,26,21970,4,1428,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,45000,439745,40000,30000,9517074,1304600000,0,0,3,7202,5348460,27,23398,4,1428,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,0,15000,15000,150000,819,1024,10240,19,0,14820962,50000,60000,256198458,1304540000,0,0,3,2974,2787336,10,520,48,52,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,45000,439745,40000,30000,9956819,1304600000,0,0,3,7203,5349888,28,24826,4,1428,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,0,15000,15000,150000,819,1024,10240,19,0,14820962,10000,60000,256198458,1304540000,0,0,0,2975,2787388,0,0,48,52,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,0,15000,15000,150000,819,1024,10240,19,150000,0,10000,0,0,1304730000,0,0,3,2976,2787440,1,52,48,1500,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,45000,439745,30000,30000,10396564,1304600000,0,0,3,7204,5351316,19,16108,4,1428,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,45000,439745,30000,30000,10836309,1304600000,0,0,3,7205,5352744,20,17536,4,50,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,45000,439745,30000,30000,11276054,1304600000,0,0,3,7206,5352794,21,17586,4,50,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,0,15000,15000,150000,819,1024,10240,19,150000,0,10000,0,0,1304730000,0,0,3,2977,2788940,2,1552,48,1500,1,end 
